l,branch_name,from_bus,to_bus,suscept,available
86,Branch_114,3193,3550,145.5604075691412,1
87,Branch_115,3142,3562,115.2073732718894,1
88,Branch_116,3193,3562,346.02076124567475,1
89,Branch_117,3973,4002,173.91304347826087,1
90,Branch_118,3550,4779,76.74597083653109,1
91,Branch_119,2901,3193,134.2281879194631,1
92,Branch_120,4002,5125,248.75621890547265,1
93,Branch_121,4273,4667,434.7826086956522,1
94,Branch_122,4410,4667,107.9913606911447,1
95,Branch_123,3634,4410,980.3921568627451,1
96,Branch_124,3257,4410,166.11295681063123,1
97,Branch_125,3257,5018,2000.0,1
98,Branch_130,2779,4617,357.14285714285717,1
99,Branch_131,5274,5582,32.102728731942214,1
100,Branch_132,5582,5655,26.845637583892618,1
101,Branch_133,3766,5018,70.77140835102618,1
102,Branch_134,3766,3808,200.40080160320642,1
103,Branch_135,3808,3974,80.84074373484236,1
104,Branch_136,3179,4003,201.61290322580646,1
105,Branch_137,3974,4003,177.3049645390071,1
106,Branch_138,3162,3808,165.56291390728478,1
107,Branch_139,4003,5126,248.75621890547265,1
108,Branch_140,2120,2650,90.66183136899366,1
109,Branch_141,2779,4274,564.9717514124294,1
110,Branch_142,3298,3381,188.32391713747646,1
111,Branch_143,3761,4093,68.87052341597796,1
112,Branch_144,3165,4093,51.84033177812338,1
113,Branch_145,3761,4703,65.7030223390276,1
114,Branch_146,3298,4703,134.40860215053763,1
115,Branch_147,1771,2469,75.52870090634441,1
116,Branch_148,2779,4274,564.9717514124294,1
117,Branch_149,1801,1921,73.31378299120234,1
118,Branch_150,4599,5311,68.1663258350375,1
119,Branch_151,3523,3834,137.5515818431912,1
120,Branch_152,3381,4511,52.43838489774515,1
121,Branch_153,3523,4585,85.98452278589853,1
122,Branch_154,4511,4585,138.50415512465375,1
123,Branch_155,5350,5600,29.585798816568047,1
124,Branch_156,3382,4082,139.08205841446454,1
125,Branch_157,3381,4136,66.09385327164574,1
126,Branch_158,4136,4521,202.83975659229208,1
127,Branch_159,4136,4511,253.80710659898477,1
128,Branch_160,4519,4651,2000.0,1
129,Branch_161,4521,4651,2000.0,1
130,Branch_162,6197,6274,212.7659574468085,1
131,Branch_163,3054,3147,209.20502092050208,1
132,Branch_164,3054,3381,58.37711617046118,1
133,Branch_165,2913,3054,571.4285714285714,1
134,Branch_166,3054,4187,71.02272727272727,1
135,Branch_167,5874,6235,24.81389578163772,1
136,Branch_168,8967,9209,63.45177664974619,1
137,Branch_169,8967,9048,63.73486297004462,1
138,Branch_170,8967,9119,21.734405564007826,1
139,Branch_171,9261,9295,258.3979328165375,1
140,Branch_172,9119,9199,123.60939431396787,1
141,Branch_173,9199,9261,2000.0,1
142,Branch_174,9295,9296,31.12356053532524,1
143,Branch_175,9143,9295,27.151778441487917,1
144,Branch_176,8956,9296,2000.0,1
145,Branch_177,8956,9472,61.61429451632779,1
146,Branch_178,2042,2516,81.03727714748784,1
147,Branch_179,2719,4322,104.9317943336831,1
148,Branch_180,3041,3319,1538.4615384615386,1
149,Branch_181,3041,3988,149.7005988023952,1
150,Branch_182,3988,4318,1123.5955056179776,1
151,Branch_183,4318,4477,245.09803921568627,1
152,Branch_184,2719,3319,751.8796992481203,1
153,Branch_186,2536,2650,21.408691928923144,1
154,Branch_187,4317,4477,242.13075060532688,1
155,Branch_188,2971,4072,117.9245283018868,1
156,Branch_189,3042,3388,147.05882352941177,1
157,Branch_190,2971,4325,119.47431302270012,1
158,Branch_191,2971,3318,621.1180124223603,1
159,Branch_192,3987,4317,1123.5955056179776,1
160,Branch_193,3388,4186,95.23809523809524,1
161,Branch_194,3987,4186,1282.051282051282,1
162,Branch_195,3042,3318,1538.4615384615386,1
163,Branch_198,2001,5781,15.299877600979192,1
164,Branch_200,3591,4477,116.95906432748538,1
165,Branch_201,3591,3743,109.40919037199124,1
166,Branch_203,1839,2097,20.837674515524068,1
167,Branch_204,5382,5679,19.04036557501904,1
168,Branch_205,5267,5565,34.73428273706148,1
169,Branch_206,5267,5679,31.201248049921997,1
170,Branch_207,1839,2030,46.2962962962963,1
171,Branch_208,5271,5503,2000.0,1
172,Branch_210,5265,5313,97.46588693957115,1
173,Branch_212,5679,5719,39.666798889329634,1
174,Branch_213,5265,5719,70.52186177715092,1
175,Branch_214,5503,5719,2000.0,1
176,Branch_215,5250,5358,64.06149903907752,1
177,Branch_216,5250,5460,126.26262626262626,1
178,Branch_217,5250,5597,45.20795660036166,1
179,Branch_218,5268,5358,73.96449704142012,1
180,Branch_219,5262,5597,45.20795660036166,1
181,Branch_220,5268,5679,35.4735721887194,1
182,Branch_223,2191,2211,59.701492537313435,1
183,Branch_225,2230,6442,17.911517105498834,1
184,Branch_226,7230,7292,223.71364653243847,1
185,Branch_227,3289,3799,15.559358954411078,1
186,Branch_236,1810,1907,7.957981855801369,1
187,Branch_238,3616,4256,13.05653479566523,1
188,Branch_239,3616,4173,17.37921445950643,1
189,Branch_241,4256,4892,46.62004662004662,1
190,Branch_242,4892,4947,2000.0,1
191,Branch_243,3799,5152,35.98416696653472,1
192,Branch_244,4892,5152,19.952114924181963,1
193,Branch_245,5216,5336,165.8374792703151,1
194,Branch_246,5216,5549,72.04610951008645,1
195,Branch_247,5216,5496,333.3333333333333,1
196,Branch_248,5220,5336,763.3587786259542,1
197,Branch_249,5214,5549,47.57373929590866,1
198,Branch_250,4494,5214,29.394473838918284,1
199,Branch_251,2748,3324,23.507287259050305,1
200,Branch_252,3324,4494,16.863406408094434,1
201,Branch_253,2748,3062,32.733224222585925,1
202,Branch_255,2416,6062,20.755500207555002,1
203,Branch_256,5645,5721,10.050251256281406,1
204,Branch_257,5333,5644,85.5431993156544,1
205,Branch_258,5399,5496,34.18803418803419,1
206,Branch_259,5294,5399,34.18803418803419,1
207,Branch_260,5257,5333,28.240609997175937,1
208,Branch_261,5257,5474,28.87669650591972,1
209,Branch_262,5257,5294,15.688735487919674,1
210,Branch_263,5644,5645,43.440486533449175,1
211,Branch_266,5286,5474,65.57377049180327,1
212,Branch_267,5247,5474,2000.0,1
213,Branch_268,5588,5721,313.47962382445144,1
214,Branch_269,5313,5588,45.08566275924256,1
215,Branch_270,2168,2517,43.38394793926247,1
216,Branch_272,5395,5414,56.882821387940844,1
217,Branch_273,5348,5380,82.98755186721992,1
218,Branch_277,5395,5692,42.62574595055413,1
219,Branch_278,5414,5708,892.8571428571429,1
220,Branch_279,5274,5569,14.84560570071259,1
221,Branch_280,5569,5692,20.990764063811923,1
222,Branch_281,1729,1907,7.737542556484061,1
223,Branch_282,5331,5577,24.33682161109759,1
224,Branch_283,5341,5667,143.88489208633092,1
225,Branch_284,5246,5341,77.33952049497293,1
226,Branch_285,5496,5577,12.12856276531231,1
227,Branch_286,5424,5522,62.93266205160478,1
228,Branch_287,5246,5449,50.70993914807302,1
229,Branch_288,5340,5424,42.5531914893617,1
230,Branch_289,5341,5347,23.872045834328002,1
231,Branch_290,5424,5577,42.99226139294927,1
232,Branch_291,5340,5359,30.497102775236353,1
233,Branch_292,5449,5522,27.01242571582928,1
234,Branch_293,5367,5667,38.02281368821293,1
235,Branch_294,5347,5692,81.76614881439085,1
236,Branch_295,5310,5347,847.457627118644,1
237,Branch_296,5524,5566,16.331863465621428,1
238,Branch_297,5350,5492,273.972602739726,1
239,Branch_298,5359,5566,26.72367717797969,1
240,Branch_299,5492,5524,20.124773596297043,1
241,Branch_300,1845,1906,15.121729925903523,1
242,Branch_302,5690,5708,33.244680851063826,1
243,Branch_303,5348,5690,48.2392667631452,1
244,Branch_304,5348,5496,23.674242424242426,1
245,Branch_305,1776,5570,11.665888940737284,1
246,Branch_306,1776,1993,37.85011355034065,1
247,Branch_309,3145,4287,32.6797385620915,1
248,Branch_310,3487,4104,41.63197335553705,1
249,Branch_311,3145,4104,216.91973969631238,1
250,Branch_312,3150,3517,90.66183136899366,1
251,Branch_313,3232,3594,68.4931506849315,1
252,Branch_314,3594,4230,526.3157894736842,1
253,Branch_316,4230,5137,189.3939393939394,1
254,Branch_317,2828,5137,117.37089201877934,1
255,Branch_318,3745,4614,173.61111111111111,1
256,Branch_319,3233,4614,113.25028312570781,1
257,Branch_320,2774,5137,229.3577981651376,1
258,Branch_321,2774,3150,110.01100110011001,1
259,Branch_322,3167,3745,16.142050040355127,1
260,Branch_323,3062,4221,37.93626707132018,1
261,Branch_324,4127,4221,87.26003490401396,1
262,Branch_328,3062,3668,35.842293906810035,1
263,Branch_329,4302,4362,116.14401858304298,1
264,Branch_330,3205,3461,2000.0,1
265,Branch_332,3205,4302,105.3740779768177,1
266,Branch_333,3668,4362,98.13542688910697,1
267,Branch_334,4302,4772,222.71714922048997,1
268,Branch_335,2744,4772,869.5652173913044,1
269,Branch_336,2984,3907,62.18905472636816,1
270,Branch_337,1843,2405,6.699718611818303,1
271,Branch_338,6740,7332,134.04825737265415,1
272,Branch_339,3907,4906,14.940983116689079,1
273,Branch_340,8186,8858,59.45303210463734,1
274,Branch_341,8227,8858,81.9000819000819,1
275,Branch_342,8186,8892,28.506271379703534,1
276,Branch_345,3062,4906,27.616680475006905,1
277,Branch_346,2097,2193,93.10986964618249,1
278,Branch_347,3326,3356,343.64261168384877,1
279,Branch_348,3356,4323,140.0560224089636,1
280,Branch_349,3356,4468,217.3913043478261,1
281,Branch_350,3253,3747,43.936731107205624,1
282,Branch_351,3455,4468,108.57763300760044,1
283,Branch_352,3326,4457,174.21602787456445,1
284,Branch_353,3747,3804,227.79043280182233,1
285,Branch_354,3494,3747,160.25641025641025,1
286,Branch_355,3338,3494,103.41261633919338,1
287,Branch_356,3455,3804,282.4858757062147,1
288,Branch_357,1845,2298,19.440124416796266,1
289,Branch_358,3475,3737,68.68131868131869,1
290,Branch_359,3726,3737,226.75736961451247,1
291,Branch_360,3665,4586,129.5336787564767,1
292,Branch_361,3039,3640,92.08103130755065,1
293,Branch_362,3726,4470,60.09615384615385,1
294,Branch_363,3665,4321,103.95010395010395,1
295,Branch_364,3039,4167,129.87012987012986,1
296,Branch_365,3735,4470,153.60983102918587,1
297,Branch_366,2946,3726,787.4015748031496,1
298,Branch_367,3737,4586,103.30578512396694,1
299,Branch_368,3039,3735,2000.0,1
300,Branch_369,7755,8146,30.084235860409144,1
301,Branch_370,1905,2421,133.5113484646195,1
302,Branch_371,3850,4066,869.5652173913044,1
303,Branch_372,3078,3850,264.55026455026456,1
304,Branch_373,3394,3850,215.05376344086022,1
305,Branch_374,3664,4323,103.41261633919338,1
306,Branch_375,3394,3664,98.71668311944718,1
307,Branch_376,3078,3525,729.92700729927,1
308,Branch_377,3525,4686,534.75935828877,1
309,Branch_378,4009,4686,153.60983102918587,1
310,Branch_379,5765,6392,17.23543605653223,1
311,Branch_380,5339,5471,23.91772303276728,1
312,Branch_381,5339,5491,43.2338953739732,1
313,Branch_382,5350,5491,11.560693641618498,1
314,Branch_383,5313,5471,37.453183520599254,1
315,Branch_384,5915,5992,139.66480446927375,1
316,Branch_385,5382,5555,114.41647597254004,1
317,Branch_386,5415,5457,558.659217877095,1
318,Branch_387,5415,5555,114.41647597254004,1
319,Branch_388,5313,5457,16.046213093709884,1
320,Branch_389,2283,2405,15.733165512901195,1
321,Branch_390,1968,2094,12.196609342602756,1
322,Branch_391,5261,5568,578.0346820809249,1
323,Branch_392,5256,5568,32.1646831778707,1
324,Branch_393,5253,5256,80.64516129032258,1
325,Branch_394,5244,5256,151.9756838905775,1
326,Branch_395,5241,5253,134.9527665317139,1
327,Branch_396,5244,5248,95.51098376313276,1
328,Branch_397,5241,5313,353.35689045936397,1
329,Branch_398,5241,5604,144.50867052023122,1
330,Branch_399,5244,5460,183.8235294117647,1
331,Branch_400,5260,5261,2000.0,1
332,Branch_401,8712,8832,2000.0,1
333,Branch_402,4511,5160,102.56410256410257,1
334,Branch_403,2974,5160,186.9158878504673,1
335,Branch_404,2917,2974,215.9827213822894,1
336,Branch_405,2473,2493,34.36426116838488,1
337,Branch_406,1005,1256,1515.1515151515152,1
338,Branch_407,1005,1256,1515.1515151515152,1
339,Branch_408,196,1005,178.57142857142858,1
340,Branch_409,196,1005,178.57142857142858,1
341,Branch_410,196,205,1030.9278350515465,1
342,Branch_411,196,205,1030.9278350515465,1
343,Branch_412,205,1700,448.4304932735426,1
344,Branch_413,205,1700,448.4304932735426,1
345,Branch_414,7860,8408,1315.7894736842106,1
346,Branch_415,7860,8529,258.3979328165375,1
347,Branch_417,8055,8736,90.00900090009002,1
348,Branch_418,8055,8758,1190.4761904761904,1
349,Branch_419,8055,8712,100.50251256281408,1
350,Branch_421,8736,8882,149.92503748125938,1
351,Branch_423,263,964,19.036740909956215,1
352,Branch_424,129,964,132.4503311258278,1
353,Branch_425,8408,8409,390.625,1
354,Branch_426,1218,1695,485.43689320388347,1
355,Branch_427,285,1218,184.1620626151013,1
356,Branch_428,355,652,645.1612903225806,1
357,Branch_429,8356,8358,75.18796992481202,1
358,Branch_430,8356,8357,75.18796992481202,1
359,Branch_431,321,325,374.53183520599254,1
360,Branch_432,2790,5082,2000.0,1
361,Branch_433,9350,9351,2000.0,1
362,Branch_434,8475,8477,235.2941176470588,1
363,Branch_435,8475,8476,724.6376811594203,1
364,Branch_436,8098,8476,28.555111364934323,1
365,Branch_437,8150,8656,62.93266205160478,1
366,Branch_438,8288,8289,806.4516129032259,1
367,Branch_439,8287,8288,2000.0,1
368,Branch_440,1050,1084,45.433893684688776,1
369,Branch_441,7796,8161,50.403225806451616,1
370,Branch_442,8161,8528,2000.0,1
371,Branch_443,8161,8527,2000.0,1
372,Branch_444,8161,8483,42.99226139294927,1
373,Branch_445,8150,8151,2000.0,1
374,Branch_446,8151,8775,31.575623618566468,1
375,Branch_447,201,1617,116.95906432748538,1
376,Branch_448,8306,8308,75.18796992481202,1
377,Branch_449,8306,8307,75.18796992481202,1
378,Branch_450,8306,8608,71.78750897343862,1
379,Branch_451,8151,8660,71.32667617689016,1
380,Branch_452,8510,8660,253.16455696202533,1
381,Branch_453,8510,8660,263.85224274406335,1
382,Branch_454,8660,8733,2000.0,1
383,Branch_455,8650,8775,1818.1818181818182,1
384,Branch_456,8650,8775,1639.344262295082,1
385,Branch_457,1531,1695,526.3157894736842,1
386,Branch_458,427,1695,239.8081534772182,1
387,Branch_459,8018,8650,49.14004914004914,1
388,Branch_460,3874,4844,2000.0,1
389,Branch_461,8113,8523,2000.0,1
390,Branch_462,8113,8346,81.23476848090984,1
391,Branch_463,8114,8287,129.87012987012986,1
392,Branch_464,8114,8523,2000.0,1
393,Branch_467,8480,8740,183.8235294117647,1
394,Branch_471,7960,8660,33.467202141900934,1
395,Branch_472,7960,8660,36.48303538854433,1
396,Branch_474,8639,8748,292.39766081871346,1
397,Branch_477,8523,8524,2000.0,1
398,Branch_478,8275,8276,450.45045045045043,1
399,Branch_479,7710,8274,1111.111111111111,1
400,Branch_480,8274,8639,1315.7894736842106,1
401,Branch_481,8274,8275,2000.0,1
402,Branch_482,8348,8349,241.54589371980677,1
403,Branch_483,8347,8348,2000.0,1
404,Branch_484,8347,8476,65.1890482398957,1
405,Branch_486,7960,8563,2000.0,1
406,Branch_487,7796,8763,32.22687721559781,1
407,Branch_488,7796,8710,1851.851851851852,1
408,Branch_490,210,317,431.0344827586207,1
409,Branch_491,8775,8851,72.46376811594203,1
410,Branch_492,7962,8712,2000.0,1
411,Branch_493,2707,4656,2000.0,1
412,Branch_494,263,884,64.35006435006434,1
413,Branch_495,8763,8764,221.72949002217294,1
414,Branch_496,8350,8763,1470.5882352941176,1
415,Branch_497,8350,8763,1470.5882352941176,1
416,Branch_498,8467,8469,191.57088122605364,1
417,Branch_499,8467,8734,2000.0,1
418,Branch_500,8467,8468,191.57088122605364,1
419,Branch_501,8450,8467,2000.0,1
420,Branch_502,427,1400,161.81229773462783,1
421,Branch_503,8063,8707,2000.0,1
422,Branch_504,8298,8306,2000.0,1
423,Branch_505,8359,8361,2000.0,1
424,Branch_506,8384,8480,2000.0,1
425,Branch_507,8359,8384,2000.0,1
426,Branch_509,284,846,147.49262536873155,1
427,Branch_510,284,846,143.88489208633092,1
428,Branch_511,8102,8738,8.88651915044877,1
429,Branch_512,8738,8882,23.245002324500234,1
430,Branch_513,8287,8462,81.9000819000819,1
431,Branch_514,8461,8462,2000.0,1
432,Branch_515,8009,8114,99.10802775024777,1
433,Branch_516,8009,8562,1369.86301369863,1
434,Branch_517,8009,8563,140.0560224089636,1
435,Branch_518,7960,8009,120.33694344163658,1
436,Branch_519,8009,8376,66.66666666666667,1
437,Branch_521,7731,8790,341.29692832764505,1
438,Branch_522,7730,7731,27.586206896551722,1
439,Branch_524,4375,4844,62.38303181534623,1
440,Branch_525,317,318,2000.0,1
441,Branch_526,317,1256,286.5329512893983,1
442,Branch_528,8018,8735,1190.4761904761904,1
443,Branch_529,8322,8356,2000.0,1
444,Branch_530,7689,8322,1000.0,1
445,Branch_531,8529,8775,26.116479498563592,1
446,Branch_532,8529,8530,1449.2753623188405,1
447,Branch_533,8268,8660,1851.851851851852,1
448,Branch_534,8268,8851,27.53303964757709,1
449,Branch_536,8530,8531,2000.0,1
450,Branch_537,8122,8418,2000.0,1
451,Branch_538,129,137,2000.0,1
452,Branch_539,129,140,2000.0,1
453,Branch_540,129,1144,109.64912280701755,1
454,Branch_541,7960,8817,63.13131313131313,1
455,Branch_542,7922,8705,1369.86301369863,1
456,Branch_543,7922,8622,67.34006734006734,1
457,Branch_544,7922,8755,307.6923076923077,1
458,Branch_545,8474,8537,2000.0,1
459,Branch_546,8347,8474,110.86474501108647,1
460,Branch_547,8474,8817,50.8646998982706,1
461,Branch_548,7983,8757,334.44816053511704,1
462,Branch_549,7983,8757,316.45569620253167,1
463,Branch_551,652,795,37.174721189591075,1
464,Branch_552,8414,8415,2000.0,1
465,Branch_553,8412,8414,2000.0,1
466,Branch_554,8472,8473,61.576354679802954,1
467,Branch_555,8471,8472,2000.0,1
468,Branch_556,8471,8622,37.5234521575985,1
469,Branch_557,8463,8609,172.1170395869191,1
470,Branch_558,8463,8465,2000.0,1
471,Branch_559,8463,8464,172.41379310344828,1
472,Branch_560,210,1256,377.35849056603774,1
473,Branch_561,8449,8463,2000.0,1
474,Branch_562,8483,8610,1369.86301369863,1
475,Branch_563,8483,8484,2000.0,1
476,Branch_564,8377,8378,303.030303030303,1
477,Branch_565,8376,8483,584.7953216374269,1
478,Branch_566,8376,8378,1449.2753623188405,1
479,Branch_567,8431,8432,50.70993914807302,1
480,Branch_568,8431,8433,2000.0,1
481,Branch_569,8674,8736,8.631851532153647,1
482,Branch_570,8674,8757,127.7139208173691,1
483,Branch_571,8674,8738,14.74491300501327,1
484,Branch_572,8460,8674,318.47133757961785,1
485,Branch_573,8460,8674,362.3188405797101,1
486,Branch_577,441,1050,2000.0,1
487,Branch_578,210,1050,75.18796992481202,1
488,Branch_579,7684,8736,2000.0,1
489,Branch_580,427,1124,2000.0,1
490,Branch_581,4844,4866,2000.0,1
491,Branch_582,4844,4866,2000.0,1
492,Branch_583,8310,8312,134.9527665317139,1
493,Branch_584,8310,8311,305.8103975535168,1
494,Branch_585,8310,8313,112.4859392575928,1
495,Branch_586,8311,8748,537.6344086021505,1
496,Branch_587,8311,8639,819.672131147541,1
497,Branch_588,8430,8763,125.94458438287154,1
498,Branch_589,8430,8712,13.877324451845684,1
499,Branch_590,8095,8757,17.094017094017094,1
500,Branch_591,8095,8101,11.862396204033214,1
501,Branch_592,7731,8095,65.359477124183,1
502,Branch_593,8418,8419,71.94244604316546,1
503,Branch_594,8124,8125,76.92307692307692,1
504,Branch_596,210,1212,41.80602006688963,1
505,Branch_598,8049,8367,44.1306266548985,1
506,Branch_599,8049,8367,50.8130081300813,1
507,Branch_600,8049,8755,24.28363283147159,1
508,Branch_601,4663,5180,2000.0,1
509,Branch_602,5179,5180,72.46376811594203,1
510,Branch_603,7860,7967,389.10505836575874,1
511,Branch_604,7967,8775,17.68972227136034,1
512,Branch_605,7967,8029,220.26431718061673,1
513,Branch_606,7699,8462,149.92503748125938,1
514,Branch_607,7699,8554,564.9717514124294,1
515,Branch_608,7699,8286,91.74311926605505,1
516,Branch_609,7699,8821,2000.0,1
517,Branch_610,7699,8471,89.92805755395683,1
518,Branch_611,3720,3833,689.6551724137931,1
519,Branch_612,2917,4357,282.4858757062147,1
520,Branch_613,3340,3600,529.1005291005291,1
521,Branch_614,2848,3720,114.5475372279496,1
522,Branch_615,3340,3720,76.27765064836004,1
523,Branch_616,3600,4357,151.9756838905775,1
524,Branch_617,3340,4059,847.457627118644,1
525,Branch_619,2848,2882,239.8081534772182,1
526,Branch_620,2727,3651,50.327126321087064,1
527,Branch_621,3651,4716,269.54177897574124,1
528,Branch_622,4052,4716,239.8081534772182,1
529,Branch_623,2727,3165,113.50737797956867,1
530,Branch_624,2882,4052,87.7963125548727,1
531,Branch_625,2882,3305,263.85224274406335,1
532,Branch_626,2849,4511,23.239600278875205,1
533,Branch_627,1863,2466,25.753283543651815,1
534,Branch_628,1915,2660,15.686274509803921,1
535,Branch_629,3285,3413,147.49262536873155,1
536,Branch_630,3413,4228,296.7359050445104,1
537,Branch_631,3487,3757,1408.4507042253522,1
538,Branch_632,3784,4522,109.64912280701755,1
539,Branch_633,3784,4228,952.3809523809524,1
540,Branch_634,3784,4511,473.93364928909955,1
541,Branch_635,3413,4157,129.19896640826875,1
542,Branch_636,4522,4652,2000.0,1
543,Branch_637,4520,4652,2000.0,1
544,Branch_638,3757,4157,122.85012285012284,1
545,Branch_641,8351,8846,2000.0,1
546,Branch_642,7691,7772,34.80682213713888,1
547,Branch_643,7691,8123,74.57121551081282,1
548,Branch_644,7691,7881,2000.0,1
549,Branch_645,8069,8123,16.949152542372882,1
550,Branch_646,7772,8089,20.89427496865859,1
551,Branch_647,8069,8089,21.03491796381994,1
552,Branch_649,6175,6568,55.55555555555556,1
553,Branch_650,6371,6568,1351.3513513513512,1
554,Branch_652,6175,6371,57.971014492753625,1
555,Branch_655,7755,8036,133.6898395721925,1
556,Branch_656,7893,8036,225.73363431151242,1
557,Branch_657,8784,8813,65.57377049180327,1
558,Branch_660,8036,8813,49.97501249375313,1
559,Branch_661,8189,8822,18.112660749864155,1
560,Branch_663,8784,8859,52.91005291005291,1
561,Branch_666,8822,8859,471.6981132075472,1
562,Branch_668,8203,8859,1333.3333333333333,1
563,Branch_672,7945,8186,51.124744376278116,1
564,Branch_673,7850,7945,99.2063492063492,1
565,Branch_674,8257,8304,1282.051282051282,1
566,Branch_675,8202,8492,1724.1379310344828,1
567,Branch_676,8219,8492,26.53927813163482,1
568,Branch_677,8492,8494,285.7142857142857,1
569,Branch_680,8202,8493,1298.7012987012988,1
570,Branch_681,8218,8493,26.673779674579887,1
571,Branch_682,8493,8495,273.224043715847,1
572,Branch_685,8628,8675,2000.0,1
573,Branch_686,8127,8383,21.24946876328092,1
574,Branch_687,7757,8383,31.877590054191902,1
575,Branch_688,8001,8224,12.135922330097088,1
576,Branch_691,8001,8872,2000.0,1
577,Branch_693,8117,8296,51.22950819672131,1
578,Branch_694,8184,8701,46.2962962962963,1
579,Branch_695,8296,8892,274.72527472527474,1
580,Branch_698,8267,8314,1351.3513513513512,1
581,Branch_699,8185,8314,45.578851412944395,1
582,Branch_700,8185,8892,51.124744376278116,1
583,Branch_701,1951,2420,18.338529249954153,1
584,Branch_702,2797,4270,96.89922480620154,1
585,Branch_703,7755,8887,28.885037550548816,1
586,Branch_704,1993,2462,56.36978579481398,1
587,Branch_705,2397,2462,79.23930269413628,1
588,Branch_706,2376,2397,26.42007926023778,1
589,Branch_707,7755,8887,29.10360884749709,1
590,Branch_708,8059,8887,70.0770847932726,1
591,Branch_709,8059,8157,51.3083632632119,1
592,Branch_711,3913,4270,86.05851979345955,1
