l,branch_name,from_bus,to_bus,suscept,available
80,Branch_114,3343,3705,145.5604075691412,1
81,Branch_115,3291,3719,115.2073732718894,1
82,Branch_116,3343,3719,346.02076124567475,1
83,Branch_117,4119,4149,173.91304347826087,1
84,Branch_118,2718,3705,76.74597083653109,1
85,Branch_119,3053,3343,134.2281879194631,1
86,Branch_120,2902,4149,248.75621890547265,1
87,Branch_121,4414,4768,434.7826086956522,1
88,Branch_122,4545,4768,107.9913606911447,1
89,Branch_123,3788,4545,980.3921568627451,1
90,Branch_124,3407,4545,166.11295681063123,1
91,Branch_125,3407,5044,2000.0,1
92,Branch_129,4415,4729,222.22222222222223,1
93,Branch_131,5133,5446,32.102728731942214,1
94,Branch_132,5446,5517,26.845637583892618,1
95,Branch_133,3921,5044,70.77140835102618,1
96,Branch_134,3921,3961,200.40080160320642,1
97,Branch_135,3961,4120,80.84074373484236,1
98,Branch_136,3330,4150,201.61290322580646,1
99,Branch_137,4120,4150,177.3049645390071,1
100,Branch_138,3310,3961,165.56291390728478,1
101,Branch_139,2903,4150,248.75621890547265,1
102,Branch_140,1803,2205,90.66183136899366,1
103,Branch_142,3449,3536,188.32391713747646,1
104,Branch_143,3916,4237,68.87052341597796,1
105,Branch_144,3314,4237,51.84033177812338,1
106,Branch_145,3916,4792,65.7030223390276,1
107,Branch_146,3449,4792,134.40860215053763,1
108,Branch_147,1873,2520,75.52870090634441,1
109,Branch_149,1902,2017,73.31378299120234,1
110,Branch_150,2633,5170,68.1663258350375,1
111,Branch_151,3678,3987,137.5515818431912,1
112,Branch_152,3536,4641,52.43838489774515,1
113,Branch_153,3678,4713,85.98452278589853,1
114,Branch_154,4641,4713,138.50415512465375,1
115,Branch_155,5210,5463,29.585798816568047,1
116,Branch_156,3537,4226,139.08205841446454,1
117,Branch_157,3536,4278,66.09385327164574,1
118,Branch_158,4278,4652,202.83975659229208,1
119,Branch_159,4278,4641,253.80710659898477,1
120,Branch_160,4650,4760,2000.0,1
121,Branch_161,4652,4760,2000.0,1
122,Branch_162,6032,6110,212.7659574468085,1
123,Branch_163,3201,3296,209.20502092050208,1
124,Branch_164,3201,3536,58.37711617046118,1
125,Branch_165,3065,3201,571.4285714285714,1
126,Branch_166,3201,4329,71.02272727272727,1
127,Branch_167,5723,6071,24.81389578163772,1
128,Branch_168,8703,8945,63.45177664974619,1
129,Branch_169,8703,8781,63.73486297004462,1
130,Branch_170,8703,8855,21.734405564007826,1
131,Branch_171,8995,9028,258.3979328165375,1
132,Branch_172,8855,8936,123.60939431396787,1
133,Branch_173,8936,8995,2000.0,1
134,Branch_174,9028,9029,31.12356053532524,1
135,Branch_175,8879,9028,27.151778441487917,1
136,Branch_176,8692,9029,2000.0,1
137,Branch_177,8692,9206,61.61429451632779,1
138,Branch_178,2132,2567,81.03727714748784,1
139,Branch_179,2710,4458,104.9317943336831,1
140,Branch_180,3189,3471,1538.4615384615386,1
141,Branch_181,3189,4135,149.7005988023952,1
142,Branch_182,4135,4456,1123.5955056179776,1
143,Branch_183,4456,4609,245.09803921568627,1
144,Branch_184,2710,3471,751.8796992481203,1
145,Branch_185,2862,4456,2000.0,1
146,Branch_186,1803,2585,21.408691928923144,1
147,Branch_187,4455,4609,242.13075060532688,1
148,Branch_188,3120,4216,117.9245283018868,1
149,Branch_189,3190,3543,147.05882352941177,1
150,Branch_190,3120,4461,119.47431302270012,1
151,Branch_191,3120,3470,621.1180124223603,1
152,Branch_192,4134,4455,1123.5955056179776,1
153,Branch_193,3543,4328,95.23809523809524,1
154,Branch_194,4134,4328,1282.051282051282,1
155,Branch_195,3190,3470,1538.4615384615386,1
156,Branch_196,2863,4455,2000.0,1
157,Branch_197,5939,6413,401.60642570281124,1
158,Branch_198,2091,5635,15.299877600979192,1
159,Branch_200,3744,4609,116.95906432748538,1
160,Branch_201,3744,3897,109.40919037199124,1
161,Branch_203,1939,2184,20.837674515524068,1
162,Branch_204,5243,5540,19.04036557501904,1
163,Branch_205,5127,5429,34.73428273706148,1
164,Branch_206,5127,5540,31.201248049921997,1
165,Branch_207,1939,2120,46.2962962962963,1
166,Branch_208,5130,5366,2000.0,1
167,Branch_209,5126,5130,77.9423226812159,1
168,Branch_210,5126,5172,97.46588693957115,1
169,Branch_211,5130,5540,40.19292604501608,1
170,Branch_215,5110,5218,64.06149903907752,1
171,Branch_216,5110,5320,126.26262626262626,1
172,Branch_217,5110,5460,45.20795660036166,1
173,Branch_218,5128,5218,73.96449704142012,1
174,Branch_219,5122,5460,45.20795660036166,1
175,Branch_220,5128,5540,35.4735721887194,1
176,Branch_223,2275,2295,59.701492537313435,1
177,Branch_225,2314,6274,17.911517105498834,1
178,Branch_226,8468,8530,223.71364653243847,1
179,Branch_227,3440,3952,15.559358954411078,1
180,Branch_236,1911,2003,7.957981855801369,1
181,Branch_238,3768,4397,13.05653479566523,1
182,Branch_239,3768,4315,17.37921445950643,1
183,Branch_241,4397,4953,46.62004662004662,1
184,Branch_242,2797,4953,2000.0,1
185,Branch_243,2929,3952,35.98416696653472,1
186,Branch_244,2929,4953,19.952114924181963,1
187,Branch_245,5076,5195,165.8374792703151,1
188,Branch_246,5076,5413,72.04610951008645,1
189,Branch_247,5076,5359,333.3333333333333,1
190,Branch_248,5080,5195,763.3587786259542,1
191,Branch_249,5074,5413,47.57373929590866,1
192,Branch_250,4625,5074,29.394473838918284,1
193,Branch_251,2786,3476,23.507287259050305,1
194,Branch_252,3476,4625,16.863406408094434,1
195,Branch_253,2786,3209,32.733224222585925,1
196,Branch_255,2472,5908,20.755500207555002,1
197,Branch_257,5192,5507,85.5431993156544,1
198,Branch_258,5258,5359,34.18803418803419,1
199,Branch_259,5153,5258,34.18803418803419,1
200,Branch_260,5117,5192,28.240609997175937,1
201,Branch_261,5117,5336,28.87669650591972,1
202,Branch_262,5117,5153,15.688735487919674,1
203,Branch_263,5507,5508,43.440486533449175,1
204,Branch_264,5452,5508,9.96710854181202,1
205,Branch_265,5172,5452,45.08566275924256,1
206,Branch_266,5145,5336,65.57377049180327,1
207,Branch_267,5107,5336,2000.0,1
208,Branch_270,2252,2568,43.38394793926247,1
209,Branch_272,5254,5273,56.882821387940844,1
210,Branch_273,5208,5240,82.98755186721992,1
211,Branch_277,5254,5549,42.62574595055413,1
212,Branch_278,5273,5566,892.8571428571429,1
213,Branch_279,5133,5433,14.84560570071259,1
214,Branch_280,5433,5549,20.990764063811923,1
215,Branch_282,5190,5441,24.33682161109759,1
216,Branch_283,5201,5528,143.88489208633092,1
217,Branch_284,5106,5201,77.33952049497293,1
218,Branch_285,5359,5441,12.12856276531231,1
219,Branch_286,5283,5386,62.93266205160478,1
220,Branch_287,5106,5308,50.70993914807302,1
221,Branch_288,5200,5283,42.5531914893617,1
222,Branch_289,5201,5207,23.872045834328002,1
223,Branch_290,5283,5441,42.99226139294927,1
224,Branch_291,5200,5219,30.497102775236353,1
225,Branch_292,5308,5386,27.01242571582928,1
226,Branch_293,5227,5528,38.02281368821293,1
227,Branch_294,5207,5549,81.76614881439085,1
228,Branch_295,5169,5207,847.457627118644,1
229,Branch_296,5388,5430,16.331863465621428,1
230,Branch_297,5210,5355,273.972602739726,1
231,Branch_298,5219,5430,26.72367717797969,1
232,Branch_299,5355,5388,20.124773596297043,1
233,Branch_300,1944,2002,15.121729925903523,1
234,Branch_302,5547,5566,33.244680851063826,1
235,Branch_303,5208,5547,48.2392667631452,1
236,Branch_304,5208,5359,23.674242424242426,1
237,Branch_305,1878,5434,11.665888940737284,1
238,Branch_306,1878,2083,37.85011355034065,1
239,Branch_309,3294,4426,32.6797385620915,1
240,Branch_310,3643,4248,41.63197335553705,1
241,Branch_311,3294,4248,216.91973969631238,1
242,Branch_312,3299,3672,90.66183136899366,1
243,Branch_313,3382,3747,68.4931506849315,1
244,Branch_314,3747,4372,526.3157894736842,1
245,Branch_315,2915,3299,80.32128514056225,1
246,Branch_316,2915,4372,189.3939393939394,1
247,Branch_317,2915,2986,117.37089201877934,1
248,Branch_318,3899,4726,173.61111111111111,1
249,Branch_319,3383,4726,113.25028312570781,1
250,Branch_322,3318,3899,16.142050040355127,1
251,Branch_323,3209,4363,37.93626707132018,1
252,Branch_324,4271,4363,122.24938875305624,1
253,Branch_327,1943,2598,12.856775520699408,1
254,Branch_328,3209,3822,35.842293906810035,1
255,Branch_329,4439,4496,116.14401858304298,1
256,Branch_333,3822,4496,98.13542688910697,1
257,Branch_334,4439,4857,222.71714922048997,1
258,Branch_335,2782,4857,869.5652173913044,1
259,Branch_336,3133,4050,62.18905472636816,1
260,Branch_337,1943,2462,6.699718611818303,1
261,Branch_338,7945,8569,134.04825737265415,1
262,Branch_339,4050,4967,14.940983116689079,1
263,Branch_340,7003,7591,59.45303210463734,1
264,Branch_341,7042,7591,81.9000819000819,1
265,Branch_345,3209,4967,27.616680475006905,1
266,Branch_346,2184,2277,93.10986964618249,1
267,Branch_348,3511,4459,140.0560224089636,1
268,Branch_349,3511,4600,217.3913043478261,1
269,Branch_350,3402,3901,43.936731107205624,1
270,Branch_351,3611,4600,108.57763300760044,1
271,Branch_353,3901,3957,227.79043280182233,1
272,Branch_354,3650,3901,160.25641025641025,1
273,Branch_355,3490,3650,103.41261633919338,1
274,Branch_356,3611,3957,282.4858757062147,1
275,Branch_357,1944,2378,19.440124416796266,1
276,Branch_358,3631,3889,68.68131868131869,1
277,Branch_359,3877,3889,226.75736961451247,1
278,Branch_360,2621,3819,129.5336787564767,1
279,Branch_361,3187,3794,92.08103130755065,1
280,Branch_362,3877,4602,60.09615384615385,1
281,Branch_363,3819,4457,103.95010395010395,1
282,Branch_364,3187,4309,129.87012987012986,1
283,Branch_365,3887,4602,153.60983102918587,1
284,Branch_366,3094,3877,787.4015748031496,1
285,Branch_367,2621,3889,103.30578512396694,1
286,Branch_368,3187,3887,2000.0,1
287,Branch_369,6602,6961,30.084235860409144,1
288,Branch_370,2001,2478,133.5113484646195,1
289,Branch_371,4003,4211,869.5652173913044,1
290,Branch_372,3224,4003,264.55026455026456,1
291,Branch_373,3549,4003,215.05376344086022,1
292,Branch_374,3818,4459,103.41261633919338,1
293,Branch_375,3549,3818,98.71668311944718,1
294,Branch_376,3224,3680,729.92700729927,1
295,Branch_377,3680,4787,534.75935828877,1
296,Branch_378,4155,4787,153.60983102918587,1
297,Branch_379,5619,6225,17.23543605653223,1
298,Branch_380,5198,5332,23.91772303276728,1
299,Branch_381,5199,5354,43.2338953739732,1
300,Branch_382,5210,5354,11.560693641618498,1
301,Branch_383,5172,5332,37.453183520599254,1
302,Branch_384,5764,5838,139.66480446927375,1
303,Branch_385,5243,5419,114.41647597254004,1
304,Branch_386,5274,5317,558.659217877095,1
305,Branch_387,5274,5419,114.41647597254004,1
306,Branch_388,5172,5317,16.046213093709884,1
307,Branch_389,2364,2462,15.733165512901195,1
308,Branch_390,2058,2181,12.196609342602756,1
309,Branch_391,5121,5432,578.0346820809249,1
310,Branch_392,5116,5432,32.1646831778707,1
311,Branch_393,5113,5116,80.64516129032258,1
312,Branch_394,5104,5116,151.9756838905775,1
313,Branch_395,5101,5113,134.9527665317139,1
314,Branch_396,5104,5108,95.51098376313276,1
315,Branch_397,5101,5172,353.35689045936397,1
316,Branch_398,5101,5467,144.50867052023122,1
317,Branch_399,5104,5320,183.8235294117647,1
318,Branch_400,5120,5121,2000.0,1
319,Branch_401,7463,7574,2000.0,1
320,Branch_402,2940,4641,102.56410256410257,1
321,Branch_403,2940,3123,186.9158878504673,1
322,Branch_404,3069,3123,215.9827213822894,1
323,Branch_405,2523,2544,34.36426116838488,1
324,Branch_406,1075,1328,1515.1515151515152,1
325,Branch_407,1075,1328,1515.1515151515152,1
326,Branch_408,272,1075,178.57142857142858,1
327,Branch_409,272,1075,178.57142857142858,1
328,Branch_410,272,281,1030.9278350515465,1
329,Branch_411,272,281,1030.9278350515465,1
330,Branch_412,281,1691,448.4304932735426,1
331,Branch_413,281,1691,448.4304932735426,1
332,Branch_414,6702,7208,1315.7894736842106,1
333,Branch_415,6702,7319,258.3979328165375,1
334,Branch_417,6888,7486,90.00900090009002,1
335,Branch_418,6500,6888,1190.4761904761904,1
336,Branch_419,6888,7463,100.50251256281408,1
337,Branch_420,7486,7488,20.3210729526519,1
338,Branch_423,339,1034,19.036740909956215,1
339,Branch_424,206,1034,132.4503311258278,1
340,Branch_425,7208,7209,390.625,1
341,Branch_426,77,1290,485.43689320388347,1
342,Branch_427,361,1290,184.1620626151013,1
343,Branch_428,430,727,645.1612903225806,1
344,Branch_429,7167,7169,75.18796992481202,1
345,Branch_430,7167,7168,75.18796992481202,1
346,Branch_431,396,400,374.53183520599254,1
347,Branch_433,9083,9084,2000.0,1
348,Branch_434,7268,7270,235.2941176470588,1
349,Branch_435,7268,7269,724.6376811594203,1
350,Branch_436,6929,7269,28.555111364934323,1
351,Branch_437,6488,6965,62.93266205160478,1
352,Branch_438,7097,7098,806.4516129032259,1
353,Branch_439,7096,7097,2000.0,1
354,Branch_440,1120,1155,45.433893684688776,1
355,Branch_441,6641,6979,50.403225806451616,1
356,Branch_442,6979,7318,2000.0,1
357,Branch_443,6979,7317,2000.0,1
358,Branch_444,6979,7276,42.99226139294927,1
359,Branch_445,6965,6966,2000.0,1
360,Branch_446,6966,7521,31.575623618566468,1
361,Branch_447,277,1685,116.95906432748538,1
362,Branch_448,7114,7116,75.18796992481202,1
363,Branch_449,7114,7115,75.18796992481202,1
364,Branch_450,7114,7387,71.78750897343862,1
365,Branch_451,6492,6966,71.32667617689016,1
366,Branch_452,6492,7301,253.16455696202533,1
367,Branch_453,6492,7301,263.85224274406335,1
368,Branch_454,6492,7483,2000.0,1
369,Branch_455,7412,7521,1818.1818181818182,1
370,Branch_456,7412,7521,1639.344262295082,1
371,Branch_457,77,1601,526.3157894736842,1
372,Branch_458,77,505,239.8081534772182,1
373,Branch_459,6853,7412,49.14004914004914,1
374,Branch_460,2740,4024,2000.0,1
375,Branch_461,6943,7313,2000.0,1
376,Branch_462,6943,7156,81.23476848090984,1
377,Branch_463,6944,7096,129.87012987012986,1
378,Branch_464,6944,7313,2000.0,1
379,Branch_467,7273,7490,183.8235294117647,1
380,Branch_471,6492,6801,33.467202141900934,1
381,Branch_472,6492,6801,36.48303538854433,1
382,Branch_474,7401,7498,292.39766081871346,1
383,Branch_477,7313,7314,2000.0,1
384,Branch_478,7084,7085,450.45045045045043,1
385,Branch_479,6560,7083,1111.111111111111,1
386,Branch_480,7083,7401,1315.7894736842106,1
387,Branch_481,7083,7084,2000.0,1
388,Branch_482,7158,7159,241.54589371980677,1
389,Branch_483,7157,7158,2000.0,1
390,Branch_484,7157,7269,65.1890482398957,1
391,Branch_486,6801,7342,2000.0,1
392,Branch_487,6641,7509,32.22687721559781,1
393,Branch_488,6641,7461,1851.851851851852,1
394,Branch_490,286,392,431.0344827586207,1
395,Branch_492,6803,7463,2000.0,1
396,Branch_493,2665,2672,2000.0,1
397,Branch_494,339,954,64.35006435006434,1
398,Branch_495,7509,7510,221.72949002217294,1
399,Branch_496,7160,7509,1470.5882352941176,1
400,Branch_497,7160,7509,1470.5882352941176,1
401,Branch_498,7260,7262,191.57088122605364,1
402,Branch_499,7260,7484,2000.0,1
403,Branch_500,7260,7261,191.57088122605364,1
404,Branch_501,7243,7260,2000.0,1
405,Branch_502,505,1470,161.81229773462783,1
406,Branch_503,6895,7459,2000.0,1
407,Branch_504,7106,7114,2000.0,1
408,Branch_505,7170,7171,2000.0,1
409,Branch_506,7192,7273,2000.0,1
410,Branch_507,7170,7192,2000.0,1
411,Branch_509,360,917,147.49262536873155,1
412,Branch_510,360,917,143.88489208633092,1
413,Branch_511,6933,7488,8.88651915044877,1
414,Branch_513,7096,7255,81.9000819000819,1
415,Branch_514,7254,7255,2000.0,1
416,Branch_515,6844,6944,99.10802775024777,1
417,Branch_516,6844,7341,1369.86301369863,1
418,Branch_517,6844,7342,140.0560224089636,1
419,Branch_518,6801,6844,120.33694344163658,1
420,Branch_519,6844,7184,66.66666666666667,1
421,Branch_521,6581,7536,341.29692832764505,1
422,Branch_522,6580,6581,27.586206896551722,1
423,Branch_524,2740,4510,62.38303181534623,1
424,Branch_525,392,393,2000.0,1
425,Branch_526,392,1328,286.5329512893983,1
426,Branch_528,6853,7485,1190.4761904761904,1
427,Branch_529,7130,7167,2000.0,1
428,Branch_530,6539,7130,1000.0,1
429,Branch_531,7319,7521,26.116479498563592,1
430,Branch_532,7319,7320,1449.2753623188405,1
431,Branch_533,6492,7078,1851.851851851852,1
432,Branch_535,7078,7521,22.967386311437757,1
433,Branch_536,7320,7321,2000.0,1
434,Branch_537,6425,7218,2000.0,1
435,Branch_538,206,214,2000.0,1
436,Branch_539,206,217,2000.0,1
437,Branch_540,206,1214,109.64912280701755,1
438,Branch_541,6801,7558,63.13131313131313,1
439,Branch_542,6764,7457,1369.86301369863,1
440,Branch_543,6479,6764,67.34006734006734,1
441,Branch_544,6764,7504,307.6923076923077,1
442,Branch_545,6461,7267,2000.0,1
443,Branch_546,7157,7267,110.86474501108647,1
444,Branch_547,7267,7558,50.8646998982706,1
445,Branch_548,6499,6820,334.44816053511704,1
446,Branch_549,6499,6820,316.45569620253167,1
447,Branch_551,727,867,37.174721189591075,1
448,Branch_552,7214,7215,2000.0,1
449,Branch_553,7212,7214,2000.0,1
450,Branch_554,7265,7266,61.576354679802954,1
451,Branch_555,7264,7265,2000.0,1
452,Branch_556,6479,7264,37.5234521575985,1
453,Branch_557,7256,7388,172.1170395869191,1
454,Branch_558,7256,7258,2000.0,1
455,Branch_559,7256,7257,172.41379310344828,1
456,Branch_560,286,1328,377.35849056603774,1
457,Branch_561,7242,7256,2000.0,1
458,Branch_562,7276,7389,1369.86301369863,1
459,Branch_563,7276,7277,2000.0,1
460,Branch_564,7185,7186,303.030303030303,1
461,Branch_565,7184,7276,584.7953216374269,1
462,Branch_566,7184,7186,1449.2753623188405,1
463,Branch_568,7231,7234,2000.0,1
464,Branch_569,7429,7486,8.631851532153647,1
465,Branch_570,6499,7429,127.7139208173691,1
466,Branch_571,7429,7488,14.74491300501327,1
467,Branch_572,7253,7429,318.47133757961785,1
468,Branch_573,7253,7429,362.3188405797101,1
469,Branch_577,519,1120,2000.0,1
470,Branch_578,286,1120,75.18796992481202,1
471,Branch_579,6535,7486,2000.0,1
472,Branch_580,505,1194,2000.0,1
473,Branch_581,2740,4928,2000.0,1
474,Branch_582,2740,4928,2000.0,1
475,Branch_583,7118,7120,134.9527665317139,1
476,Branch_584,7118,7119,305.8103975535168,1
477,Branch_585,7118,7121,112.4859392575928,1
478,Branch_586,7119,7498,537.6344086021505,1
479,Branch_587,7119,7401,819.672131147541,1
480,Branch_588,7230,7509,125.94458438287154,1
481,Branch_589,7230,7463,13.877324451845684,1
482,Branch_590,6499,6926,17.094017094017094,1
483,Branch_591,6926,6932,11.862396204033214,1
484,Branch_592,6581,6926,65.359477124183,1
485,Branch_593,7218,7219,71.94244604316546,1
486,Branch_594,6427,6428,76.92307692307692,1
487,Branch_596,286,1284,41.80602006688963,1
488,Branch_597,6882,7177,44.1306266548985,1
489,Branch_599,6882,7177,50.8130081300813,1
490,Branch_600,6882,7504,24.28363283147159,1
491,Branch_601,4764,4765,2000.0,1
492,Branch_602,4763,4764,72.46376811594203,1
493,Branch_603,6702,6808,389.10505836575874,1
494,Branch_604,6808,7521,17.68972227136034,1
495,Branch_605,6808,6862,220.26431718061673,1
496,Branch_606,6549,7255,149.92503748125938,1
497,Branch_607,6549,7333,564.9717514124294,1
498,Branch_608,6549,7095,91.74311926605505,1
499,Branch_609,6549,7562,2000.0,1
500,Branch_610,6549,7264,89.92805755395683,1
501,Branch_611,3871,3986,689.6551724137931,1
502,Branch_612,3069,4492,282.4858757062147,1
503,Branch_613,3492,3753,529.1005291005291,1
504,Branch_614,3005,3871,114.5475372279496,1
505,Branch_615,3492,3871,76.27765064836004,1
506,Branch_616,3753,4492,151.9756838905775,1
507,Branch_617,3492,4204,847.457627118644,1
508,Branch_619,3005,3037,239.8081534772182,1
509,Branch_620,2719,3805,50.327126321087064,1
510,Branch_621,3805,4813,269.54177897574124,1
511,Branch_622,4197,4813,239.8081534772182,1
512,Branch_623,2719,3314,113.50737797956867,1
513,Branch_624,3037,4197,87.7963125548727,1
514,Branch_625,3037,3457,263.85224274406335,1
515,Branch_627,1962,2517,25.753283543651815,1
516,Branch_628,1812,2011,15.686274509803921,1
517,Branch_629,3436,3569,147.49262536873155,1
518,Branch_630,3569,4370,296.7359050445104,1
519,Branch_631,3643,3912,1408.4507042253522,1
520,Branch_632,3938,4653,109.64912280701755,1
521,Branch_633,3938,4370,952.3809523809524,1
522,Branch_634,3938,4641,473.93364928909955,1
523,Branch_635,3569,4299,129.19896640826875,1
524,Branch_636,4653,4761,2000.0,1
525,Branch_637,4651,4761,2000.0,1
526,Branch_638,3912,4299,122.85012285012284,1
527,Branch_641,7161,7588,2000.0,1
528,Branch_642,6541,6617,34.80682213713888,1
529,Branch_643,6426,6541,74.57121551081282,1
530,Branch_644,6541,6723,2000.0,1
531,Branch_645,6426,6901,16.949152542372882,1
532,Branch_646,6617,6920,20.89427496865859,1
533,Branch_647,6901,6920,21.03491796381994,1
534,Branch_649,6011,6398,55.55555555555556,1
535,Branch_650,6206,6398,1351.3513513513512,1
536,Branch_652,6011,6206,57.971014492753625,1
537,Branch_654,7006,7021,16.40150893882237,1
538,Branch_655,6602,6869,133.6898395721925,1
539,Branch_656,6735,6869,225.73363431151242,1
540,Branch_657,7531,7554,65.57377049180327,1
541,Branch_658,7021,7531,47.66444232602478,1
542,Branch_659,7019,7021,1538.4615384615386,1
543,Branch_660,6869,7554,49.97501249375313,1
544,Branch_663,7531,7592,52.91005291005291,1
545,Branch_668,7018,7592,1333.3333333333333,1
546,Branch_672,6787,7003,51.124744376278116,1
547,Branch_673,6693,6787,99.2063492063492,1
548,Branch_674,7073,7112,1282.051282051282,1
549,Branch_675,7017,7285,1724.1379310344828,1
550,Branch_676,7034,7285,26.53927813163482,1
551,Branch_677,7285,7287,285.7142857142857,1
552,Branch_680,7017,7286,1298.7012987012988,1
553,Branch_681,7033,7286,26.673779674579887,1
554,Branch_682,7286,7288,273.224043715847,1
555,Branch_685,6485,7430,2000.0,1
556,Branch_686,6430,7191,21.24946876328092,1
557,Branch_687,6603,7191,31.877590054191902,1
558,Branch_689,6837,7523,21.326508850501174,1
559,Branch_690,7039,7523,28.129395218002813,1
560,Branch_691,6837,7605,2000.0,1
561,Branch_692,7105,7453,64.47453255963894,1
562,Branch_693,6947,7105,51.22950819672131,1
563,Branch_694,7002,7453,46.2962962962963,1
564,Branch_698,7077,7122,1351.3513513513512,1
565,Branch_699,7002,7122,45.578851412944395,1
566,Branch_701,2042,2476,18.338529249954153,1
567,Branch_702,2957,4411,96.89922480620154,1
568,Branch_704,2083,2513,56.36978579481398,1
569,Branch_705,2454,2513,79.23930269413628,1
570,Branch_706,2434,2454,26.42007926023778,1
571,Branch_711,4054,4411,86.05851979345955,1
572,Branch_712,3366,4050,49.77600796416127,1
573,Branch_714,3366,4050,49.77600796416127,1
574,Branch_715,1919,2251,16.257519102584947,1
575,Branch_716,3685,4569,60.86427267194157,1
576,Branch_717,2947,4360,54.734537493158186,1
577,Branch_718,3087,4136,2000.0,1
578,Branch_719,4136,4424,288.1844380403458,1
579,Branch_720,3104,4424,328.94736842105266,1
580,Branch_721,4304,4424,66.97923643670462,1
581,Branch_722,3087,3303,169.7792869269949,1
582,Branch_723,3087,3728,158.47860538827257,1
583,Branch_724,3364,3728,183.8235294117647,1
584,Branch_725,3728,4315,46.04051565377532,1
585,Branch_726,4304,4569,144.3001443001443,1
586,Branch_727,2947,3685,29.248318221702252,1
587,Branch_729,3685,4735,51.440329218106996,1
588,Branch_730,3346,4735,39.33910306845004,1
589,Branch_731,3346,4521,70.87172218284904,1
590,Branch_732,4521,5133,22.47696111485727,1
591,Branch_734,3914,4315,96.24639076034649,1
